timestamp,ax,ay,az
0:00:00.000067,-0.032470703125,-0.032958984375,0.971435546875
0:00:00.019743,-0.016357421875,-0.046630859375,0.976318359375
0:00:00.039505,-0.03271484375,-0.033203125,0.955322265625
0:00:00.059099,-0.02978515625,-0.03125,0.969482421875
0:00:00.078870,-0.04638671875,-0.0263671875,0.982666015625
0:00:00.098411,-0.03173828125,-0.046142578125,0.9716796875
0:00:00.118316,-0.033935546875,-0.03125,0.96826171875
0:00:00.137986,-0.03125,-0.03125,0.971435546875
0:00:00.157776,-0.04541015625,-0.027099609375,0.95849609375
0:00:00.177604,-0.033935546875,-0.0458984375,0.98388671875
0:00:00.197889,-0.034423828125,-0.03271484375,0.96630859375
0:00:00.217651,-0.033447265625,-0.03125,0.969970703125
0:00:00.237373,-0.01611328125,-0.03173828125,0.976318359375
0:00:00.257138,-0.033447265625,-0.030029296875,0.96923828125
0:00:00.276815,-0.033447265625,-0.032958984375,0.968994140625
0:00:00.296813,-0.045166015625,-0.03369140625,0.966796875
0:00:00.316420,-0.03125,-0.017822265625,0.953857421875
0:00:00.335915,-0.031494140625,-0.029541015625,0.968505859375
0:00:00.355416,-0.034423828125,-0.04541015625,0.974853515625
0:00:00.374906,-0.031005859375,-0.03759765625,0.9638671875
0:00:00.394677,-0.025146484375,-0.036376953125,0.982666015625
0:00:00.414585,-0.029296875,-0.038818359375,0.968505859375
0:00:00.434076,-0.03271484375,-0.031982421875,0.967041015625
0:00:00.453638,-0.03515625,-0.018798828125,0.96728515625
0:00:00.473365,-0.0361328125,-0.01318359375,0.96484375
0:00:00.492947,-0.0361328125,-0.0205078125,0.965576171875
0:00:00.512462,-0.04150390625,-0.02880859375,0.972412109375
0:00:00.532121,-0.037841796875,-0.04345703125,0.979736328125
0:00:00.551670,-0.03173828125,-0.031982421875,0.9765625
0:00:00.571783,-0.031494140625,-0.04443359375,0.9658203125
0:00:00.591254,-0.029296875,-0.03173828125,0.978759765625
0:00:00.610734,-0.0302734375,-0.026611328125,0.969970703125
0:00:00.630062,-0.030029296875,-0.01904296875,0.966064453125
0:00:00.649395,-0.033203125,-0.021484375,0.968017578125
0:00:00.668956,-0.032470703125,-0.0244140625,0.974609375
0:00:00.688382,-0.046875,-0.03466796875,0.97607421875
0:00:00.708383,-0.033203125,-0.0380859375,0.971923828125
0:00:00.727833,-0.036376953125,-0.034912109375,0.972900390625
0:00:00.748333,-0.02734375,-0.031982421875,0.97119140625
0:00:00.767825,-0.025146484375,-0.027099609375,0.972412109375
0:00:00.787371,-0.030517578125,-0.02783203125,0.975341796875
0:00:00.807377,-0.016845703125,-0.031982421875,0.96826171875
0:00:00.826862,-0.036376953125,-0.034912109375,0.9697265625
0:00:00.846179,-0.0419921875,-0.038330078125,0.967529296875
0:00:00.865677,-0.037109375,-0.033935546875,0.975830078125
0:00:00.884983,-0.0380859375,-0.02294921875,0.98388671875
0:00:00.904260,-0.032958984375,-0.025390625,0.95361328125
0:00:00.924005,-0.028564453125,-0.02490234375,0.982421875
0:00:00.943259,-0.025146484375,-0.03369140625,0.98193359375
0:00:00.962646,-0.028564453125,-0.032958984375,0.971923828125
0:00:00.982041,-0.03125,-0.03857421875,0.968994140625
0:00:01.001380,-0.015869140625,-0.036376953125,0.980712890625
0:00:01.020904,-0.0400390625,-0.025634765625,0.971435546875
0:00:01.040387,-0.0380859375,-0.02734375,0.97021484375
0:00:01.059855,-0.035888671875,-0.0283203125,0.970703125
0:00:01.079322,-0.0283203125,-0.0302734375,0.96875
0:00:01.098715,-0.02734375,-0.034423828125,0.982177734375
0:00:01.118587,-0.025146484375,-0.032958984375,0.96923828125
0:00:01.137954,-0.028076171875,-0.029541015625,0.9833984375
0:00:01.157465,-0.03076171875,-0.028564453125,0.97265625
0:00:01.177081,-0.03759765625,-0.0322265625,0.9736328125
0:00:01.196668,-0.041259765625,-0.043701171875,0.978515625
0:00:01.216806,-0.039794921875,-0.045166015625,0.973388671875
0:00:01.236173,-0.024169921875,-0.03759765625,0.982177734375
0:00:01.255844,-0.025390625,-0.0068359375,0.967041015625
0:00:01.277109,-0.016357421875,-0.001953125,0.968505859375
0:00:01.296535,-0.03173828125,-0.017333984375,0.978271484375
0:00:01.316119,-0.015869140625,-0.060791015625,0.9765625
0:00:01.335650,-0.028564453125,-0.052978515625,0.968994140625
0:00:01.354938,-0.037841796875,-0.04052734375,0.96630859375
0:00:01.374392,-0.035400390625,-0.029541015625,0.966552734375
0:00:01.393719,-0.043212890625,-0.027099609375,0.9736328125
0:00:01.413333,-0.040771484375,-0.0390625,0.973388671875
0:00:01.432638,-0.0283203125,-0.03759765625,0.96240234375
0:00:01.452074,-0.02587890625,-0.0224609375,0.962890625
0:00:01.471437,-0.02783203125,-0.020263671875,0.973388671875
0:00:01.490847,-0.033447265625,-0.0263671875,0.971435546875
0:00:01.510348,-0.04052734375,-0.04248046875,0.97802734375
0:00:01.529801,-0.035400390625,-0.031494140625,0.97802734375
0:00:01.549417,-0.030029296875,-0.031005859375,0.96484375
0:00:01.568817,-0.0263671875,-0.03076171875,0.96240234375
0:00:01.588378,-0.03173828125,-0.021728515625,0.97265625
0:00:01.607787,-0.01806640625,-0.03515625,0.977294921875
0:00:01.627844,-0.03662109375,-0.0400390625,0.974365234375
0:00:01.647498,-0.038818359375,-0.035400390625,0.97705078125
0:00:01.667019,-0.03662109375,-0.025390625,0.96923828125
0:00:01.686161,-0.034912109375,-0.02880859375,0.969482421875
0:00:01.705575,-0.031982421875,-0.04443359375,0.980224609375
0:00:01.725533,-0.025146484375,-0.04248046875,0.96533203125
0:00:01.744867,-0.03564453125,-0.0302734375,0.9736328125
0:00:01.764429,-0.025390625,-0.014404296875,0.965576171875
0:00:01.783677,-0.02294921875,-0.014892578125,0.96826171875
0:00:01.803207,-0.028076171875,-0.030029296875,0.97314453125
0:00:01.823590,-0.04296875,-0.0478515625,0.969482421875
0:00:01.843222,-0.041259765625,-0.042236328125,0.97412109375
0:00:01.862563,-0.039794921875,-0.0341796875,0.957275390625
0:00:01.881907,-0.0439453125,-0.0263671875,0.966796875
0:00:01.901205,-0.029052734375,-0.027099609375,0.9609375
0:00:01.920520,-0.0263671875,-0.03076171875,0.97216796875
0:00:01.939740,-0.026123046875,-0.04541015625,0.953125
0:00:01.959147,-0.02783203125,-0.025634765625,0.974853515625
0:00:01.978530,-0.03076171875,-0.026123046875,0.9755859375
0:00:01.998012,-0.034423828125,-0.029541015625,0.959716796875
0:00:02.017592,-0.10986328125,-0.007568359375,0.99072265625
0:00:02.037254,0.02197265625,-0.12548828125,0.984130859375
0:00:02.056648,0.017578125,-0.099853515625,1.02734375
0:00:02.076053,-0.009521484375,-0.021484375,1.009521484375
0:00:02.095344,0.023681640625,-0.023681640625,0.9580078125
0:00:02.114643,0.041259765625,-0.02783203125,0.977783203125
0:00:02.134212,-0.022705078125,-0.032958984375,0.98828125
0:00:02.153752,-0.00537109375,-0.022216796875,0.943603515625
0:00:02.173180,0.00146484375,-0.046875,0.93505859375
0:00:02.192943,0.02490234375,-0.03857421875,1.03125
0:00:02.212386,-0.007568359375,-0.045166015625,1.02880859375
0:00:02.231711,-0.012451171875,-0.037353515625,0.9833984375
0:00:02.251063,0.0107421875,-0.044189453125,0.934814453125
0:00:02.270534,0.044189453125,-0.025390625,0.9580078125
0:00:02.289873,0.014404296875,-0.0205078125,0.994384765625
0:00:02.309314,0.014404296875,-0.039794921875,1.092529296875
0:00:02.328770,-0.029541015625,-0.02001953125,1.05517578125
0:00:02.350659,0.003662109375,0.0009765625,0.988525390625
0:00:02.369880,0.0458984375,-0.06787109375,1.066162109375
0:00:02.389391,0.00048828125,-0.034423828125,1.002685546875
0:00:02.408847,0.008056640625,-0.033935546875,1.032958984375
0:00:02.428448,-0.018310546875,-0.040771484375,1.030029296875
0:00:02.449352,-0.0048828125,-0.055908203125,0.9970703125
0:00:02.468873,-0.00048828125,-0.0361328125,0.958984375
0:00:02.488378,0.0,-0.0009765625,0.942138671875
0:00:02.507949,0.002685546875,-0.041259765625,0.94189453125
0:00:02.527590,0.05615234375,-0.053955078125,0.919921875
0:00:02.547403,0.039306640625,-0.006103515625,0.908203125
0:00:02.566813,0.0302734375,-0.0224609375,0.8935546875
0:00:02.586074,0.010498046875,-0.029296875,0.927734375
0:00:02.605415,-0.030029296875,-0.015380859375,0.983154296875
0:00:02.624775,-0.0185546875,0.006103515625,0.950439453125
0:00:02.644143,0.09912109375,-0.030517578125,0.983154296875
0:00:02.663443,0.054931640625,0.009033203125,0.9765625
0:00:02.682885,-0.00732421875,0.02783203125,0.993408203125
0:00:02.703005,-0.041259765625,-0.005859375,0.98095703125
0:00:02.722403,-0.083740234375,0.039794921875,1.03662109375
0:00:02.741840,0.04931640625,0.083251953125,0.918212890625
0:00:02.761369,-0.000244140625,0.091064453125,0.940185546875
0:00:02.781478,0.115234375,0.026611328125,0.7822265625
0:00:02.800868,0.030517578125,0.061767578125,0.77978515625
0:00:02.820277,0.038818359375,0.073974609375,0.72802734375
0:00:02.839524,-0.01318359375,0.080810546875,0.6708984375
0:00:02.859315,0.053466796875,0.059814453125,0.812744140625
0:00:02.878771,0.078857421875,0.0634765625,0.832275390625
0:00:02.898275,0.116943359375,0.07080078125,0.7421875
0:00:02.917793,0.096435546875,0.086181640625,0.771484375
0:00:02.937133,0.011474609375,0.077880859375,0.957275390625
0:00:02.957096,0.055908203125,0.027099609375,1.178466796875
0:00:02.976516,0.109619140625,0.040283203125,1.115234375
0:00:02.995939,0.102294921875,0.025390625,1.23974609375
0:00:03.015407,0.041015625,0.048828125,1.317138671875
0:00:03.034799,-0.200439453125,-0.040283203125,1.676513671875
0:00:03.054122,0.076904296875,0.166259765625,1.233642578125
